order_id,order_date,promised_date,shipped_date,country,store_id,channel,sku_id,quantity,unit_price,status,cancellation_reason
ORD000239,2024-09-28,2024-09-29,2024-09-29,Thailand,TH01,Ecom,SKU0008,1,3148,Shipped,
ORD000240,2024-05-21,2024-05-23,2024-05-24,Vietnam,VN02,Boutique,SKU0043,3,1125,Shipped,
ORD000241,2024-12-11,2024-12-14,2024-12-13,Thailand,TH01,Ecom,SKU0060,1,734,Shipped,
ORD000242,2024-01-31,2024-02-02,2024-02-01,Malaysia,MY01,Boutique,SKU0048,3,1643,Shipped,
ORD000243,2024-06-23,2024-06-25,2024-06-24,Singapore,SG02,Ecom,SKU0057,2,5270,Shipped,
ORD000244,2024-12-12,2024-12-14,2024-12-16,Vietnam,VN02,Ecom,SKU0047,2,3621,Shipped,
ORD000245,2024-10-25,2024-10-26,2024-10-27,Malaysia,MY02,Ecom,SKU0001,1,1505,Shipped,
ORD000246,2024-05-22,2024-05-24,2024-05-27,Singapore,SG01,Boutique,SKU0023,1,5902,Shipped,
ORD000247,2024-11-22,2024-11-24,2024-11-23,Indonesia,ID02,Boutique,SKU0023,1,5902,Shipped,
ORD000248,2024-08-18,2024-08-19,2024-08-20,Thailand,TH01,Boutique,SKU0015,3,620,Shipped,
ORD000249,2024-07-28,2024-07-31,2024-07-28,Indonesia,ID02,Boutique,SKU0042,1,3121,Shipped,
ORD000250,2024-11-15,2024-11-19,2024-11-18,Singapore,SG02,Ecom,SKU0069,1,840,Shipped,
ORD000251,2024-03-27,2024-03-28,2024-03-30,Thailand,TH02,Boutique,SKU0076,2,1328,Shipped,
ORD000252,2024-12-20,2024-12-21,2024-12-23,Indonesia,ID01,Boutique,SKU0060,3,734,Shipped,
ORD000253,2024-06-26,2024-06-29,2024-06-27,Thailand,TH02,Boutique,SKU0083,1,805,Shipped,
ORD000254,2024-05-03,2024-05-04,2024-05-05,Indonesia,ID02,Omni,SKU0059,3,1074,Shipped,
ORD000255,2024-04-14,2024-04-16,2024-04-15,Singapore,SG01,Boutique,SKU0007,1,1899,Shipped,
ORD000256,2024-07-03,2024-07-05,2024-07-04,Singapore,SG01,Omni,SKU0039,2,1305,Shipped,
ORD000257,2024-05-18,2024-05-19,2024-05-21,Singapore,SG02,Boutique,SKU0006,1,1521,Shipped,
ORD000258,2024-06-16,2024-06-17,2024-06-18,Thailand,TH01,Ecom,SKU0017,1,2721,Shipped,
ORD000259,2024-04-15,2024-04-16,2024-04-15,Malaysia,MY01,Omni,SKU0098,1,3399,Shipped,
ORD000260,2024-09-22,2024-09-26,2024-09-24,Thailand,TH02,Ecom,SKU0089,1,3280,Shipped,
ORD000261,2024-11-29,2024-11-30,,Vietnam,VN01,Boutique,SKU0025,1,3795,Cancelled,No stock
ORD000262,2024-04-27,2024-04-28,2024-04-28,Malaysia,MY02,Ecom,SKU0081,1,1720,Shipped,
ORD000263,2024-08-09,2024-08-12,2024-08-12,Vietnam,VN01,Boutique,SKU0094,2,1092,Shipped,
ORD000264,2024-08-19,2024-08-22,2024-08-20,Malaysia,MY01,Boutique,SKU0046,2,4751,Shipped,
ORD000265,2024-08-24,2024-08-26,2024-08-25,Vietnam,VN01,Boutique,SKU0100,3,3175,Shipped,
ORD000266,2024-01-25,2024-01-27,2024-01-28,Singapore,SG01,Omni,SKU0041,2,1218,Shipped,
ORD000267,2024-11-08,2024-11-10,2024-11-09,Singapore,SG01,Boutique,SKU0085,1,1663,Shipped,
ORD000268,2024-02-05,2024-02-06,2024-02-09,Thailand,TH01,Ecom,SKU0065,1,1938,Shipped,
ORD000269,2024-11-29,2024-12-03,2024-12-01,Vietnam,VN01,Boutique,SKU0005,1,3133,Shipped,
ORD000270,2024-06-22,2024-06-24,2024-06-24,Indonesia,ID02,Boutique,SKU0012,2,2938,Shipped,
ORD000271,2024-06-23,2024-06-26,2024-06-24,Malaysia,MY01,Ecom,SKU0026,2,500,Shipped,
ORD000272,2024-07-30,2024-08-01,2024-08-01,Indonesia,ID02,Ecom,SKU0072,2,1375,Shipped,
ORD000273,2024-01-24,2024-01-25,2024-01-26,Malaysia,MY01,Boutique,SKU0006,2,1521,Shipped,
ORD000274,2024-09-15,2024-09-18,2024-09-17,Thailand,TH02,Omni,SKU0079,3,1560,Shipped,
ORD000275,2024-01-11,2024-01-12,2024-01-14,Indonesia,ID01,Boutique,SKU0032,1,3080,Shipped,
ORD000276,2024-10-01,2024-10-03,2024-10-04,Indonesia,ID02,Ecom,SKU0050,2,1317,Shipped,
ORD000277,2024-09-08,2024-09-10,2024-09-11,Indonesia,ID02,Boutique,SKU0063,1,2798,Shipped,
ORD000278,2024-05-07,2024-05-08,2024-05-07,Vietnam,VN02,Boutique,SKU0069,1,840,Shipped,
ORD000279,2024-01-28,2024-01-30,2024-01-29,Singapore,SG01,Boutique,SKU0023,2,5902,Shipped,
ORD000280,2024-12-10,2024-12-13,2024-12-12,Malaysia,MY01,Boutique,SKU0015,1,620,Shipped,
ORD000281,2024-01-21,2024-01-25,2024-01-22,Indonesia,ID01,Ecom,SKU0023,1,5902,Shipped,
ORD000282,2024-12-25,2024-12-27,2024-12-27,Thailand,TH01,Ecom,SKU0028,1,1606,Shipped,
ORD000283,2024-05-01,2024-05-03,2024-05-02,Indonesia,ID02,Boutique,SKU0008,1,3148,Shipped,
ORD000284,2024-01-10,2024-01-12,2024-01-10,Vietnam,VN02,Ecom,SKU0093,3,3242,Shipped,
ORD000285,2024-01-22,2024-01-25,2024-01-26,Thailand,TH01,Boutique,SKU0026,3,500,Shipped,
ORD000286,2024-06-13,2024-06-15,2024-06-14,Malaysia,MY02,Boutique,SKU0080,1,1341,Shipped,
ORD000287,2024-02-10,2024-02-12,2024-02-11,Singapore,SG01,Ecom,SKU0083,1,805,Shipped,
ORD000288,2024-08-21,2024-08-23,2024-08-22,Indonesia,ID01,Boutique,SKU0031,1,5332,Shipped,
ORD000289,2024-03-30,2024-03-31,2024-03-31,Singapore,SG02,Boutique,SKU0031,2,5332,Shipped,
ORD000290,2024-08-03,2024-08-04,,Thailand,TH01,Boutique,SKU0042,1,3121,Cancelled,No stock
ORD000291,2024-03-03,2024-03-04,2024-03-03,Singapore,SG02,Boutique,SKU0079,1,1560,Shipped,
ORD000292,2024-02-20,2024-02-21,2024-02-22,Malaysia,MY01,Ecom,SKU0050,1,1317,Shipped,
ORD000293,2024-02-14,2024-02-16,2024-02-15,Indonesia,ID01,Ecom,SKU0085,1,1663,Shipped,
ORD000294,2024-12-29,2024-12-30,2024-12-31,Malaysia,MY02,Ecom,SKU0034,1,976,Shipped,
ORD000295,2024-01-24,2024-01-25,2024-01-25,Thailand,TH01,Ecom,SKU0077,2,3890,Shipped,
ORD000296,2024-09-25,2024-09-28,2024-09-28,Malaysia,MY01,Omni,SKU0013,1,2065,Shipped,
ORD000297,2024-08-23,2024-08-24,,Singapore,SG01,Ecom,SKU0011,2,1471,Cancelled,Address issue
ORD000298,2024-04-26,2024-04-28,2024-04-28,Malaysia,MY01,Ecom,SKU0017,1,2721,Shipped,
ORD000299,2024-06-24,2024-06-27,2024-06-24,Malaysia,MY02,Ecom,SKU0037,1,1142,Shipped,
ORD000300,2024-11-09,2024-11-11,,Vietnam,VN02,Boutique,SKU0058,1,1705,Cancelled,No stock
ORD000301,2024-11-04,2024-11-05,2024-11-06,Thailand,TH01,Boutique,SKU0086,2,1940,Shipped,
ORD000302,2024-06-03,2024-06-06,2024-06-05,Thailand,TH01,Boutique,SKU0088,3,1982,Shipped,
ORD000303,2024-02-15,2024-02-17,2024-02-18,Vietnam,VN01,Ecom,SKU0037,1,1142,Shipped,
ORD000304,2024-09-08,2024-09-11,2024-09-10,Indonesia,ID02,Ecom,SKU0099,1,2292,Shipped,
ORD000305,2024-02-28,2024-03-02,2024-02-28,Malaysia,MY02,Boutique,SKU0068,1,2033,Shipped,
ORD000306,2024-04-26,2024-04-28,2024-04-27,Vietnam,VN02,Boutique,SKU0013,2,2065,Shipped,
ORD000307,2024-10-13,2024-10-15,2024-10-15,Vietnam,VN02,Boutique,SKU0018,3,6218,Shipped,
ORD000308,2024-10-13,2024-10-17,2024-10-15,Vietnam,VN02,Boutique,SKU0092,3,4344,Shipped,
ORD000309,2024-03-23,2024-03-24,2024-03-26,Thailand,TH01,Omni,SKU0053,2,1846,Shipped,
ORD000310,2024-04-04,2024-04-05,2024-04-07,Indonesia,ID02,Ecom,SKU0080,3,1341,Shipped,
ORD000311,2024-06-07,2024-06-09,2024-06-09,Malaysia,MY02,Ecom,SKU0083,1,805,Shipped,
ORD000312,2024-02-24,2024-02-26,2024-02-25,Singapore,SG02,Boutique,SKU0061,1,1463,Shipped,
ORD000313,2024-08-18,2024-08-19,2024-08-20,Indonesia,ID01,Boutique,SKU0057,1,5270,Shipped,
ORD000314,2024-09-29,2024-10-01,2024-10-01,Vietnam,VN01,Boutique,SKU0019,3,3269,Shipped,
ORD000315,2024-05-03,2024-05-06,2024-05-05,Thailand,TH02,Boutique,SKU0005,3,3133,Shipped,
ORD000316,2024-05-01,2024-05-03,2024-05-04,Singapore,SG02,Omni,SKU0001,2,1505,Shipped,
ORD000317,2024-01-19,2024-01-21,2024-01-20,Singapore,SG02,Ecom,SKU0026,1,500,Shipped,
ORD000318,2024-09-30,2024-10-01,,Indonesia,ID01,Ecom,SKU0083,3,805,Cancelled,Customer cancellation
ORD000319,2024-07-05,2024-07-07,2024-07-08,Singapore,SG01,Ecom,SKU0006,1,1521,Shipped,
ORD000320,2024-09-21,2024-09-23,,Thailand,TH02,Ecom,SKU0086,2,1940,Cancelled,Customer cancellation
ORD000321,2024-05-01,2024-05-02,2024-05-02,Indonesia,ID01,Boutique,SKU0078,1,1523,Shipped,
ORD000322,2024-06-11,2024-06-12,2024-06-16,Malaysia,MY02,Boutique,SKU0004,1,3457,Shipped,
ORD000323,2024-07-14,2024-07-16,2024-07-16,Malaysia,MY01,Boutique,SKU0091,3,1033,Shipped,
ORD000324,2024-03-27,2024-03-28,2024-03-28,Singapore,SG01,Ecom,SKU0023,1,5902,Shipped,
ORD000325,2024-11-03,2024-11-06,,Vietnam,VN02,Omni,SKU0040,1,1562,Cancelled,No stock
ORD000326,2024-09-04,2024-09-05,2024-09-04,Vietnam,VN02,Ecom,SKU0069,3,840,Shipped,
ORD000327,2024-01-09,2024-01-12,2024-01-10,Indonesia,ID02,Boutique,SKU0048,1,1643,Shipped,
ORD000328,2024-02-28,2024-03-03,2024-02-29,Singapore,SG02,Boutique,SKU0092,1,4344,Shipped,
ORD000329,2024-02-22,2024-02-24,2024-02-22,Vietnam,VN01,Boutique,SKU0015,2,620,Shipped,
ORD000330,2024-12-10,2024-12-12,2024-12-13,Thailand,TH02,Omni,SKU0056,1,604,Shipped,
ORD000331,2024-10-26,2024-10-28,2024-10-28,Singapore,SG02,Ecom,SKU0051,2,5193,Shipped,
ORD000332,2024-04-09,2024-04-11,2024-04-13,Malaysia,MY02,Boutique,SKU0032,2,3080,Shipped,
ORD000333,2024-06-15,2024-06-18,2024-06-16,Indonesia,ID01,Boutique,SKU0081,3,1720,Shipped,
ORD000334,2024-03-03,2024-03-06,2024-03-05,Indonesia,ID01,Omni,SKU0041,1,1218,Shipped,
ORD000335,2024-05-18,2024-05-20,2024-05-20,Malaysia,MY02,Boutique,SKU0015,1,620,Shipped,
ORD000336,2024-10-08,2024-10-10,2024-10-10,Thailand,TH02,Ecom,SKU0054,1,1106,Shipped,
ORD000337,2024-11-05,2024-11-07,,Singapore,SG01,Omni,SKU0042,1,3121,Cancelled,Customer cancellation
ORD000338,2024-12-05,2024-12-07,2024-12-06,Vietnam,VN01,Boutique,SKU0070,2,1946,Shipped,
ORD000339,2024-11-16,2024-11-18,2024-11-16,Indonesia,ID01,Boutique,SKU0020,2,3985,Shipped,
ORD000340,2024-07-30,2024-07-31,2024-07-31,Malaysia,MY01,Boutique,SKU0037,2,1142,Shipped,
ORD000341,2024-04-04,2024-04-07,2024-04-04,Vietnam,VN02,Omni,SKU0098,2,3399,Shipped,
ORD000342,2024-05-29,2024-06-01,2024-05-31,Indonesia,ID02,Ecom,SKU0041,2,1218,Shipped,
ORD000343,2024-01-27,2024-01-28,2024-01-29,Indonesia,ID02,Boutique,SKU0021,2,1349,Shipped,
ORD000344,2024-09-04,2024-09-06,2024-09-04,Thailand,TH02,Boutique,SKU0062,1,471,Shipped,
ORD000345,2024-08-29,2024-08-30,2024-08-29,Malaysia,MY02,Ecom,SKU0035,2,3306,Shipped,
ORD000346,2024-05-06,2024-05-09,2024-05-08,Thailand,TH02,Boutique,SKU0014,3,2766,Shipped,
ORD000347,2024-10-10,2024-10-11,2024-10-11,Indonesia,ID02,Boutique,SKU0021,1,1349,Shipped,
ORD000348,2024-06-22,2024-06-24,2024-06-23,Singapore,SG01,Boutique,SKU0044,3,3020,Shipped,
ORD000349,2024-07-19,2024-07-20,2024-07-20,Indonesia,ID02,Omni,SKU0033,1,1461,Shipped,
ORD000350,2024-01-11,2024-01-14,2024-01-16,Malaysia,MY02,Omni,SKU0013,3,2065,Shipped,
ORD000351,2024-04-19,2024-04-22,2024-04-19,Thailand,TH01,Boutique,SKU0086,2,1940,Shipped,
ORD000352,2024-01-09,2024-01-10,,Vietnam,VN01,Boutique,SKU0090,1,3367,Cancelled,Address issue
ORD000353,2024-06-18,2024-06-22,2024-06-20,Malaysia,MY02,Ecom,SKU0004,2,3457,Shipped,
ORD000354,2024-02-13,2024-02-14,2024-02-14,Vietnam,VN02,Omni,SKU0004,1,3457,Shipped,
ORD000355,2024-12-26,2024-12-27,2024-12-31,Vietnam,VN02,Boutique,SKU0094,2,1092,Shipped,
ORD000356,2024-06-18,2024-06-19,2024-06-21,Singapore,SG01,Omni,SKU0057,1,5270,Shipped,
ORD000357,2024-09-23,2024-09-25,2024-09-24,Malaysia,MY02,Ecom,SKU0039,3,1305,Shipped,
ORD000358,2024-11-15,2024-11-16,2024-11-15,Vietnam,VN01,Boutique,SKU0070,1,1946,Shipped,
ORD000359,2024-09-06,2024-09-08,2024-09-06,Vietnam,VN01,Boutique,SKU0069,1,840,Shipped,
ORD000360,2024-05-10,2024-05-11,2024-05-13,Indonesia,ID02,Boutique,SKU0083,3,805,Shipped,
ORD000361,2024-12-02,2024-12-03,2024-12-04,Indonesia,ID02,Boutique,SKU0067,1,4695,Shipped,
ORD000362,2024-10-22,2024-10-24,2024-10-24,Indonesia,ID02,Boutique,SKU0034,1,976,Shipped,
ORD000363,2024-04-03,2024-04-06,2024-04-05,Singapore,SG02,Boutique,SKU0002,3,957,Shipped,
ORD000364,2024-08-06,2024-08-09,2024-08-07,Singapore,SG01,Boutique,SKU0022,3,1868,Shipped,
ORD000365,2024-06-29,2024-07-02,,Vietnam,VN01,Boutique,SKU0028,1,1606,Cancelled,No stock
ORD000366,2024-01-10,2024-01-11,2024-01-13,Indonesia,ID01,Omni,SKU0046,2,4751,Shipped,
ORD000367,2024-09-04,2024-09-06,2024-09-05,Singapore,SG01,Boutique,SKU0077,3,3890,Shipped,
ORD000368,2024-09-09,2024-09-11,2024-09-09,Malaysia,MY02,Ecom,SKU0035,1,3306,Shipped,
ORD000369,2024-03-18,2024-03-19,2024-03-21,Indonesia,ID01,Ecom,SKU0070,3,1946,Shipped,
ORD000370,2024-12-28,2024-12-30,2024-12-28,Thailand,TH02,Omni,SKU0036,3,6157,Shipped,
ORD000371,2024-10-09,2024-10-11,2024-10-10,Singapore,SG02,Boutique,SKU0020,1,3985,Shipped,
ORD000372,2024-11-27,2024-11-28,2024-11-30,Thailand,TH02,Boutique,SKU0073,3,2618,Shipped,
ORD000373,2024-08-25,2024-08-27,2024-08-26,Indonesia,ID02,Boutique,SKU0099,3,2292,Shipped,
ORD000374,2024-02-25,2024-02-26,2024-02-25,Singapore,SG01,Boutique,SKU0064,1,3999,Shipped,
ORD000375,2024-08-11,2024-08-12,2024-08-11,Singapore,SG02,Ecom,SKU0001,2,1505,Shipped,
ORD000376,2024-06-17,2024-06-19,2024-06-18,Malaysia,MY02,Ecom,SKU0012,3,2938,Shipped,
ORD000377,2024-09-25,2024-09-28,2024-09-29,Vietnam,VN02,Boutique,SKU0078,1,1523,Shipped,
ORD000378,2024-02-14,2024-02-15,2024-02-16,Malaysia,MY01,Ecom,SKU0026,2,500,Shipped,
ORD000379,2024-06-15,2024-06-17,2024-06-18,Singapore,SG02,Boutique,SKU0034,1,976,Shipped,
ORD000380,2024-01-05,2024-01-06,2024-01-06,Thailand,TH02,Ecom,SKU0016,1,1383,Shipped,
ORD000381,2024-05-31,2024-06-02,2024-05-31,Singapore,SG02,Omni,SKU0092,3,4344,Shipped,
ORD000382,2024-01-27,2024-01-29,2024-01-30,Vietnam,VN01,Boutique,SKU0008,2,3148,Shipped,
ORD000383,2024-10-10,2024-10-13,2024-10-11,Malaysia,MY02,Boutique,SKU0026,1,500,Shipped,
ORD000384,2024-10-05,2024-10-06,2024-10-07,Singapore,SG02,Ecom,SKU0021,1,1349,Shipped,
ORD000385,2024-06-15,2024-06-16,2024-06-17,Thailand,TH02,Boutique,SKU0025,1,3795,Shipped,
ORD000386,2024-11-03,2024-11-04,2024-11-05,Indonesia,ID01,Boutique,SKU0065,3,1938,Shipped,
ORD000387,2024-01-29,2024-02-01,2024-02-01,Thailand,TH01,Boutique,SKU0036,2,6157,Shipped,
ORD000388,2024-06-30,2024-07-01,2024-07-02,Indonesia,ID01,Ecom,SKU0082,1,6080,Shipped,
ORD000389,2024-06-03,2024-06-05,2024-06-05,Thailand,TH01,Boutique,SKU0100,1,3175,Shipped,
ORD000390,2024-09-24,2024-09-25,2024-09-27,Vietnam,VN02,Omni,SKU0096,1,5485,Shipped,
ORD000391,2024-05-15,2024-05-16,2024-05-16,Indonesia,ID02,Boutique,SKU0056,1,604,Shipped,
ORD000392,2024-06-29,2024-07-02,2024-07-01,Indonesia,ID01,Ecom,SKU0055,2,6320,Shipped,
ORD000393,2024-11-23,2024-11-27,2024-11-26,Vietnam,VN02,Ecom,SKU0088,1,1982,Shipped,
ORD000394,2024-01-25,2024-01-29,2024-01-28,Vietnam,VN01,Boutique,SKU0004,2,3457,Shipped,
ORD000395,2024-05-01,2024-05-04,2024-05-01,Indonesia,ID01,Boutique,SKU0027,2,1066,Shipped,
ORD000396,2024-10-21,2024-10-23,2024-10-22,Indonesia,ID01,Boutique,SKU0026,1,500,Shipped,
ORD000397,2024-10-05,2024-10-06,2024-10-08,Thailand,TH02,Boutique,SKU0036,2,6157,Shipped,
ORD000398,2024-01-02,2024-01-03,2024-01-03,Indonesia,ID02,Boutique,SKU0016,1,1383,Shipped,
ORD000399,2024-01-29,2024-01-30,2024-01-29,Singapore,SG01,Boutique,SKU0092,3,4344,Shipped,
ORD000400,2024-04-17,2024-04-19,2024-04-17,Indonesia,ID02,Boutique,SKU0092,1,4344,Shipped,
ORD000401,2024-12-10,2024-12-12,2024-12-13,Vietnam,VN02,Boutique,SKU0016,2,1383,Shipped,
ORD000402,2024-06-22,2024-06-24,2024-06-23,Vietnam,VN01,Boutique,SKU0051,2,5193,Shipped,
ORD000403,2024-01-19,2024-01-21,2024-01-22,Singapore,SG01,Boutique,SKU0044,2,3020,Shipped,
ORD000404,2024-02-10,2024-02-12,2024-02-10,Malaysia,MY02,Boutique,SKU0045,1,1601,Shipped,
ORD000405,2024-02-11,2024-02-12,2024-02-11,Singapore,SG01,Ecom,SKU0025,1,3795,Shipped,
ORD000406,2024-09-23,2024-09-24,2024-09-25,Thailand,TH02,Omni,SKU0081,1,1720,Shipped,
ORD000407,2024-02-18,2024-02-21,2024-02-20,Indonesia,ID02,Ecom,SKU0026,1,500,Shipped,
ORD000408,2024-11-23,2024-11-25,2024-11-24,Singapore,SG02,Omni,SKU0001,2,1505,Shipped,
ORD000409,2024-05-20,2024-05-21,2024-05-21,Thailand,TH02,Omni,SKU0045,1,1601,Shipped,
ORD000410,2024-07-11,2024-07-13,2024-07-14,Vietnam,VN01,Boutique,SKU0081,1,1720,Shipped,
ORD000411,2024-12-12,2024-12-13,2024-12-12,Singapore,SG01,Boutique,SKU0015,2,620,Shipped,
ORD000412,2024-01-31,2024-02-03,2024-02-01,Malaysia,MY02,Boutique,SKU0006,1,1521,Shipped,
ORD000413,2024-07-15,2024-07-16,2024-07-17,Vietnam,VN02,Ecom,SKU0050,1,1317,Shipped,
ORD000414,2024-11-29,2024-11-30,2024-12-02,Thailand,TH01,Ecom,SKU0054,2,1106,Shipped,
ORD000415,2024-06-11,2024-06-12,2024-06-12,Singapore,SG02,Ecom,SKU0047,1,3621,Shipped,
ORD000416,2024-03-12,2024-03-14,2024-03-13,Malaysia,MY02,Boutique,SKU0067,2,4695,Shipped,
ORD000417,2024-06-04,2024-06-08,2024-06-05,Vietnam,VN02,Ecom,SKU0004,2,3457,Shipped,
ORD000418,2024-08-09,2024-08-12,2024-08-09,Thailand,TH01,Boutique,SKU0013,2,2065,Shipped,
ORD000419,2024-02-05,2024-02-08,,Indonesia,ID01,Boutique,SKU0091,3,1033,Cancelled,Address issue
ORD000420,2024-06-21,2024-06-22,,Malaysia,MY01,Boutique,SKU0013,3,2065,Cancelled,Address issue
ORD000421,2024-09-04,2024-09-05,2024-09-04,Singapore,SG01,Omni,SKU0030,1,1890,Shipped,
ORD000422,2024-10-19,2024-10-20,2024-10-19,Thailand,TH02,Ecom,SKU0005,3,3133,Shipped,
ORD000423,2024-12-01,2024-12-03,2024-12-04,Malaysia,MY01,Boutique,SKU0019,1,3269,Shipped,
ORD000424,2024-05-19,2024-05-20,2024-05-19,Indonesia,ID02,Omni,SKU0001,1,1505,Shipped,
ORD000425,2024-09-08,2024-09-10,2024-09-11,Vietnam,VN02,Boutique,SKU0074,2,669,Shipped,
ORD000426,2024-07-07,2024-07-08,2024-07-10,Malaysia,MY01,Boutique,SKU0015,1,620,Shipped,
ORD000427,2024-02-20,2024-02-22,2024-02-22,Vietnam,VN02,Omni,SKU0066,1,2912,Shipped,
ORD000428,2024-10-04,2024-10-05,2024-10-05,Vietnam,VN02,Boutique,SKU0066,3,2912,Shipped,
ORD000429,2024-08-28,2024-08-30,2024-08-31,Malaysia,MY02,Ecom,SKU0006,2,1521,Shipped,
ORD000430,2024-01-15,2024-01-17,2024-01-18,Vietnam,VN02,Boutique,SKU0050,2,1317,Shipped,
ORD000431,2024-08-06,2024-08-10,2024-08-11,Thailand,TH01,Ecom,SKU0098,2,3399,Shipped,
ORD000432,2024-10-25,2024-10-26,2024-10-26,Malaysia,MY02,Ecom,SKU0093,1,3242,Shipped,
ORD000433,2024-01-17,2024-01-20,2024-01-20,Indonesia,ID02,Boutique,SKU0083,1,805,Shipped,
ORD000434,2024-09-29,2024-10-01,2024-09-29,Malaysia,MY02,Boutique,SKU0062,1,471,Shipped,
ORD000435,2024-11-21,2024-11-24,2024-11-22,Indonesia,ID02,Ecom,SKU0074,2,669,Shipped,
ORD000436,2024-03-06,2024-03-07,2024-03-06,Indonesia,ID02,Boutique,SKU0021,1,1349,Shipped,
ORD000437,2024-01-25,2024-01-26,2024-01-27,Thailand,TH02,Boutique,SKU0035,2,3306,Shipped,
ORD000438,2024-01-02,2024-01-03,2024-01-05,Thailand,TH02,Ecom,SKU0054,3,1106,Shipped,
ORD000439,2024-08-01,2024-08-02,2024-08-06,Indonesia,ID02,Ecom,SKU0080,1,1341,Shipped,
ORD000440,2024-04-05,2024-04-07,2024-04-06,Thailand,TH02,Boutique,SKU0003,1,5787,Shipped,
ORD000441,2024-02-16,2024-02-17,2024-02-16,Vietnam,VN01,Boutique,SKU0072,1,1375,Shipped,
ORD000442,2024-09-01,2024-09-03,2024-09-02,Thailand,TH01,Boutique,SKU0034,2,976,Shipped,
ORD000443,2024-10-12,2024-10-14,2024-10-15,Singapore,SG02,Boutique,SKU0051,1,5193,Shipped,
ORD000444,2024-03-10,2024-03-12,2024-03-12,Thailand,TH01,Boutique,SKU0091,1,1033,Shipped,
ORD000445,2024-10-18,2024-10-20,2024-10-20,Vietnam,VN02,Ecom,SKU0051,2,5193,Shipped,
ORD000446,2024-07-19,2024-07-21,2024-07-21,Singapore,SG02,Ecom,SKU0012,1,2938,Shipped,
ORD000447,2024-03-07,2024-03-09,2024-03-09,Vietnam,VN02,Boutique,SKU0009,2,3675,Shipped,
ORD000448,2024-01-19,2024-01-20,2024-01-21,Indonesia,ID02,Boutique,SKU0056,2,604,Shipped,
ORD000449,2024-02-09,2024-02-11,2024-02-14,Singapore,SG02,Boutique,SKU0100,3,3175,Shipped,
ORD000450,2024-05-10,2024-05-13,2024-05-12,Indonesia,ID01,Omni,SKU0092,3,4344,Shipped,
ORD000451,2024-10-25,2024-10-27,,Vietnam,VN01,Boutique,SKU0021,1,1349,Cancelled,Customer cancellation
ORD000452,2024-05-30,2024-06-01,2024-06-04,Vietnam,VN01,Ecom,SKU0026,1,500,Shipped,
ORD000453,2024-11-10,2024-11-11,,Indonesia,ID01,Ecom,SKU0081,3,1720,Cancelled,Customer cancellation
ORD000454,2024-03-06,2024-03-07,,Malaysia,MY02,Boutique,SKU0029,1,2091,Cancelled,No stock
ORD000455,2024-12-28,2024-12-30,2024-12-30,Malaysia,MY01,Omni,SKU0001,1,1505,Shipped,
ORD000456,2024-08-04,2024-08-06,,Vietnam,VN01,Boutique,SKU0005,3,3133,Cancelled,Customer cancellation
ORD000457,2024-05-14,2024-05-15,2024-05-15,Malaysia,MY02,Boutique,SKU0039,2,1305,Shipped,
ORD000458,2024-04-15,2024-04-19,2024-04-16,Thailand,TH01,Ecom,SKU0011,3,1471,Shipped,
ORD000459,2024-12-22,2024-12-24,2024-12-26,Singapore,SG02,Boutique,SKU0082,1,6080,Shipped,
ORD000460,2024-01-19,2024-01-21,2024-01-21,Vietnam,VN01,Boutique,SKU0094,1,1092,Shipped,
ORD000461,2024-08-12,2024-08-14,2024-08-12,Thailand,TH02,Boutique,SKU0067,2,4695,Shipped,
ORD000462,2024-11-21,2024-11-23,2024-11-22,Indonesia,ID02,Ecom,SKU0033,2,1461,Shipped,
ORD000463,2024-01-11,2024-01-12,2024-01-13,Indonesia,ID01,Ecom,SKU0097,3,3861,Shipped,
ORD000464,2024-02-05,2024-02-07,,Thailand,TH01,Boutique,SKU0095,1,632,Cancelled,Customer cancellation
ORD000465,2024-07-14,2024-07-16,2024-07-16,Malaysia,MY01,Omni,SKU0091,2,1033,Shipped,
ORD000466,2024-06-26,2024-06-28,2024-06-27,Thailand,TH01,Boutique,SKU0053,3,1846,Shipped,
ORD000467,2024-10-06,2024-10-07,2024-10-11,Vietnam,VN02,Boutique,SKU0008,2,3148,Shipped,
ORD000468,2024-12-16,2024-12-17,2024-12-18,Singapore,SG02,Boutique,SKU0033,2,1461,Shipped,
ORD000469,2024-07-10,2024-07-13,2024-07-14,Thailand,TH01,Ecom,SKU0029,3,2091,Shipped,
ORD000470,2024-08-22,2024-08-24,2024-08-27,Thailand,TH02,Boutique,SKU0079,1,1560,Shipped,
ORD000471,2024-07-19,2024-07-21,2024-07-19,Indonesia,ID01,Boutique,SKU0097,1,3861,Shipped,
ORD000472,2024-04-04,2024-04-06,2024-04-05,Thailand,TH01,Boutique,SKU0012,3,2938,Shipped,
ORD000473,2024-12-27,2024-12-31,2024-12-28,Thailand,TH01,Boutique,SKU0002,3,957,Shipped,
ORD000474,2024-09-21,2024-09-22,2024-09-26,Malaysia,MY02,Boutique,SKU0011,1,1471,Shipped,
ORD000475,2024-09-03,2024-09-04,2024-09-08,Malaysia,MY01,Omni,SKU0034,1,976,Shipped,
ORD000476,2024-08-17,2024-08-18,2024-08-18,Thailand,TH01,Boutique,SKU0077,2,3890,Shipped,
ORD000477,2024-10-06,2024-10-08,2024-10-06,Vietnam,VN01,Boutique,SKU0060,2,734,Shipped,
